unit,cycle,last_observed_cycle,actual_rul,predicted_rul,prediction_error,absolute_error,risk_band_key,risk_band,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_2_rolling_mean_5,sensor_2_lag_1,sensor_2_diff_1
6,46,105,152.0,150.64355158730157,1.3564484126984269,1.3564484126984269,3,LOWER PRIORITY,0.0013,0.0004,100.0,518.67,642.18,1587.81,1406.96,14.62,21.61,553.32,2388.07,9048.46,1.3,47.44,521.42,2388.04,8136.76,8.4329,0.03,392,2388,100.0,38.9,23.3253,642.564,642.33,-0.15000000000009095
6,47,105,151.0,157.0196626984127,-6.019662698412702,6.019662698412702,3,LOWER PRIORITY,0.0015,-0.0004,100.0,518.67,642.3,1589.15,1403.87,14.62,21.61,553.37,2388.1,9054.85,1.3,47.33,521.38,2388.07,8133.58,8.4323,0.03,392,2388,100.0,38.78,23.3386,642.524,642.18,0.12000000000000455
6,48,105,150.0,147.13319312169315,2.8668068783068463,2.8668068783068463,3,LOWER PRIORITY,-0.0009,0.0001,100.0,518.67,642.89,1590.43,1402.82,14.62,21.61,554.24,2388.1,9046.93,1.3,47.24,521.5,2388.1,8137.91,8.4492,0.03,393,2388,100.0,38.75,23.3288,642.5179999999999,642.3,0.5900000000000318
6,49,105,149.0,150.34898015873017,-1.3489801587301713,1.3489801587301713,3,LOWER PRIORITY,-0.0032,-0.0003,100.0,518.67,642.65,1592.88,1401.09,14.62,21.61,553.36,2388.08,9050.98,1.3,47.42,521.19,2388.07,8131.81,8.4288,0.03,391,2388,100.0,38.77,23.3354,642.47,642.89,-0.2400000000000091
6,50,105,148.0,141.98307936507942,6.016920634920581,6.016920634920581,3,LOWER PRIORITY,-0.0016,0.0003,100.0,518.67,642.52,1588.87,1410.2,14.62,21.61,553.53,2388.08,9056.37,1.3,47.41,521.73,2388.11,8130.94,8.4187,0.03,393,2388,100.0,38.93,23.2673,642.508,642.65,-0.12999999999999545
6,51,105,147.0,159.97116666666673,-12.971166666666733,12.971166666666733,3,LOWER PRIORITY,0.0036,0.0001,100.0,518.67,642.66,1588.25,1406.42,14.62,21.61,553.39,2388.07,9045.46,1.3,47.28,521.16,2388.19,8135.17,8.4053,0.03,392,2388,100.0,38.96,23.3291,642.604,642.52,0.13999999999998636
6,52,105,146.0,151.98992989417982,-5.989929894179824,5.989929894179824,3,LOWER PRIORITY,-0.001,0.0003,100.0,518.67,642.76,1595.71,1407.25,14.62,21.61,553.44,2388.14,9059.72,1.3,47.5,521.55,2388.07,8133.94,8.4176,0.03,394,2388,100.0,38.88,23.4306,642.6959999999999,642.66,0.10000000000002274
6,53,105,145.0,137.2992261904762,7.70077380952381,7.70077380952381,3,LOWER PRIORITY,-0.0017,0.0003,100.0,518.67,642.75,1587.64,1405.64,14.62,21.61,553.23,2388.11,9056.1,1.3,47.43,521.31,2388.06,8142.14,8.4371,0.03,391,2388,100.0,38.88,23.2871,642.668,642.76,-0.009999999999990905
6,54,105,144.0,151.67780687830685,-7.677806878306853,7.677806878306853,3,LOWER PRIORITY,0.0026,0.0,100.0,518.67,642.66,1592.32,1404.04,14.62,21.61,554.25,2388.09,9054.85,1.3,47.41,521.41,2388.11,8133.93,8.433,0.03,392,2388,100.0,39.01,23.3382,642.67,642.75,-0.09000000000003183
6,55,105,143.0,147.84563612313616,-4.84563612313616,4.84563612313616,3,LOWER PRIORITY,0.0017,-0.0005,100.0,518.67,643.36,1593.16,1406.02,14.62,21.61,553.16,2388.06,9061.87,1.3,47.43,521.47,2388.11,8133.45,8.411,0.03,393,2388,100.0,38.94,23.3205,642.838,642.66,0.7000000000000455
6,56,105,142.0,153.01114021164034,-11.011140211640338,11.011140211640338,3,LOWER PRIORITY,-0.0049,-0.0001,100.0,518.67,642.73,1587.68,1410.7,14.62,21.61,554.04,2388.1,9051.63,1.3,47.33,521.52,2388.11,8137.25,8.443,0.03,392,2388,100.0,38.91,23.4267,642.8520000000001,643.36,-0.6299999999999955
6,57,105,141.0,143.10011075036073,-2.1001107503607273,2.1001107503607273,3,LOWER PRIORITY,0.0012,-0.0003,100.0,518.67,642.17,1586.87,1409.17,14.62,21.61,553.27,2388.11,9053.77,1.3,47.57,521.34,2388.14,8131.28,8.4421,0.03,393,2388,100.0,38.7,23.2429,642.7339999999999,642.73,-0.5600000000000591
6,58,105,140.0,156.97105026455026,-16.971050264550257,16.971050264550257,3,LOWER PRIORITY,0.0019,-0.0002,100.0,518.67,642.43,1588.6,1397.56,14.62,21.61,553.56,2388.08,9054.98,1.3,47.52,521.64,2388.09,8137.1,8.3716,0.03,392,2388,100.0,39.02,23.4188,642.6700000000001,642.17,0.2599999999999909
6,59,105,139.0,134.72377380952383,4.276226190476166,4.276226190476166,3,LOWER PRIORITY,0.0048,-0.0003,100.0,518.67,642.77,1583.04,1405.37,14.62,21.61,553.1,2388.08,9050.72,1.3,47.49,521.46,2388.06,8134.56,8.4492,0.03,392,2388,100.0,38.84,23.3518,642.692,642.43,0.34000000000003183
6,60,105,138.0,150.39901190476186,-12.399011904761863,12.399011904761863,3,LOWER PRIORITY,-0.0021,-0.0001,100.0,518.67,643.15,1584.27,1412.24,14.62,21.61,553.59,2388.12,9064.22,1.3,47.35,521.61,2388.11,8132.9,8.4217,0.03,393,2388,100.0,38.98,23.2561,642.65,642.77,0.37999999999999545
6,61,105,137.0,142.58847883597883,-5.588478835978833,5.588478835978833,3,LOWER PRIORITY,0.0012,0.0002,100.0,518.67,642.58,1585.26,1406.79,14.62,21.61,554.28,2388.13,9055.34,1.3,47.41,520.9,2388.09,8134.11,8.4067,0.03,393,2388,100.0,38.71,23.4149,642.6199999999999,643.15,-0.5699999999999363
6,62,105,136.0,128.7392658730158,7.260734126984204,7.260734126984204,3,LOWER PRIORITY,-0.0007,0.0004,100.0,518.67,642.74,1591.45,1413.67,14.62,21.6,552.42,2388.11,9048.52,1.3,47.68,521.52,2388.13,8135.12,8.4162,0.03,392,2388,100.0,38.77,23.3285,642.734,642.58,0.15999999999996817
6,63,105,135.0,136.4208201058201,-1.4208201058200984,1.4208201058200984,3,LOWER PRIORITY,-0.0014,0.0001,100.0,518.67,642.75,1586.78,1404.07,14.62,21.61,554.31,2388.11,9054.28,1.3,47.57,521.79,2388.05,8133.48,8.4393,0.03,393,2388,100.0,38.77,23.2991,642.798,642.74,0.009999999999990905
6,64,105,134.0,134.98388047138044,-0.983880471380445,0.983880471380445,3,LOWER PRIORITY,-0.0027,0.0,100.0,518.67,642.49,1590.56,1411.15,14.62,21.61,553.13,2388.14,9049.91,1.3,47.62,521.36,2388.07,8132.66,8.4466,0.03,393,2388,100.0,38.8,23.3548,642.742,642.75,-0.2599999999999909
6,65,105,133.0,132.63548199023202,0.364518009767977,0.364518009767977,3,LOWER PRIORITY,-0.0011,-0.0002,100.0,518.67,642.31,1591.51,1402.89,14.62,21.61,552.61,2388.12,9056.07,1.3,47.5,521.32,2388.13,8126.68,8.44,0.03,393,2388,100.0,38.79,23.2447,642.574,642.49,-0.18000000000006366
6,66,105,132.0,139.09893650793654,-7.098936507936543,7.098936507936543,3,LOWER PRIORITY,-0.0019,-0.0003,100.0,518.67,642.66,1589.54,1406.23,14.62,21.61,553.8,2388.09,9052.73,1.3,47.51,522.0,2388.1,8134.78,8.4641,0.03,393,2388,100.0,38.99,23.2831,642.59,642.31,0.35000000000002274
6,67,105,131.0,130.2443293650794,0.7556706349205911,0.7556706349205911,3,LOWER PRIORITY,-0.0015,0.0,100.0,518.67,642.72,1592.75,1409.08,14.62,21.61,553.15,2388.13,9053.85,1.3,47.37,521.58,2388.14,8132.22,8.4235,0.03,393,2388,100.0,38.8,23.3186,642.586,642.66,0.06000000000005912
6,68,105,130.0,137.65279100529102,-7.6527910052910215,7.6527910052910215,3,LOWER PRIORITY,-0.0028,0.0002,100.0,518.67,642.25,1589.74,1409.74,14.62,21.61,553.57,2388.08,9052.38,1.3,47.53,521.11,2388.1,8134.16,8.3899,0.03,395,2388,100.0,38.91,23.3465,642.486,642.72,-0.4700000000000273
6,69,105,129.0,145.01191005291008,-16.011910052910082,16.011910052910082,3,LOWER PRIORITY,0.0012,0.0002,100.0,518.67,642.11,1596.54,1403.32,14.62,21.61,553.46,2388.1,9049.13,1.3,47.32,521.46,2388.12,8131.94,8.4747,0.03,394,2388,100.0,38.77,23.2765,642.41,642.25,-0.13999999999998636
6,70,105,128.0,137.021033910534,-9.021033910533987,9.021033910533987,3,LOWER PRIORITY,-0.0004,0.0,100.0,518.67,642.38,1595.85,1404.97,14.62,21.61,553.39,2388.1,9054.51,1.3,47.43,521.16,2388.12,8133.71,8.4151,0.03,394,2388,100.0,38.87,23.2444,642.424,642.11,0.2699999999999818
6,71,105,127.0,134.24182142857146,-7.2418214285714555,7.2418214285714555,3,LOWER PRIORITY,-0.0015,-0.0002,100.0,518.67,642.64,1590.06,1402.53,14.62,21.61,553.48,2388.12,9056.61,1.3,47.52,521.81,2388.13,8133.32,8.4604,0.03,394,2388,100.0,39.03,23.293,642.42,642.38,0.2599999999999909
6,72,105,126.0,124.6000119047619,1.3999880952381005,1.3999880952381005,3,LOWER PRIORITY,0.0029,-0.0001,100.0,518.67,642.68,1591.96,1410.35,14.62,21.61,553.74,2388.09,9055.3,1.3,47.43,521.13,2388.11,8131.19,8.4674,0.03,391,2388,100.0,38.74,23.4147,642.412,642.64,0.03999999999996362
6,73,105,125.0,138.3318253968254,-13.331825396825394,13.331825396825394,3,LOWER PRIORITY,-0.0035,0.0004,100.0,518.67,642.4,1592.19,1406.37,14.62,21.61,554.19,2388.12,9053.28,1.3,47.59,521.66,2388.08,8132.74,8.4183,0.03,393,2388,100.0,38.98,23.3766,642.442,642.68,-0.2799999999999727
6,74,105,124.0,122.74273677248678,1.2572632275132207,1.2572632275132207,3,LOWER PRIORITY,0.0031,0.0001,100.0,518.67,642.58,1592.87,1411.19,14.62,21.61,552.89,2388.06,9054.81,1.3,47.45,521.65,2388.11,8135.58,8.4471,0.03,393,2388,100.0,38.9,23.2455,642.536,642.4,0.18000000000006366
6,75,105,123.0,125.36865873015871,-2.368658730158714,2.368658730158714,3,LOWER PRIORITY,-0.0015,-0.0004,100.0,518.67,642.62,1587.75,1412.69,14.62,21.61,553.66,2388.08,9052.93,1.3,47.43,521.48,2388.07,8132.11,8.4166,0.03,391,2388,100.0,39.0,23.3384,642.5840000000001,642.58,0.03999999999996362
6,76,105,122.0,114.03556433381425,7.96443566618575,7.96443566618575,3,LOWER PRIORITY,-0.0001,0.0004,100.0,518.67,643.02,1591.16,1413.66,14.62,21.61,552.75,2388.08,9051.73,1.3,47.47,521.37,2388.09,8135.07,8.4554,0.03,393,2388,100.0,38.73,23.3715,642.6600000000001,642.62,0.39999999999997726
6,77,105,121.0,120.73468386243388,0.26531613756611705,0.26531613756611705,3,LOWER PRIORITY,0.003,0.0001,100.0,518.67,642.04,1593.28,1410.19,14.62,21.61,553.57,2388.1,9061.54,1.3,47.33,521.41,2388.08,8139.13,8.4549,0.03,393,2388,100.0,38.84,23.3698,642.5319999999999,643.02,-0.9800000000000182
6,78,105,120.0,122.67209656084653,-2.6720965608465264,2.6720965608465264,3,LOWER PRIORITY,-0.0025,-0.0002,100.0,518.67,643.06,1584.38,1404.31,14.62,21.61,553.59,2388.06,9054.02,1.3,47.42,521.98,2388.12,8136.47,8.4452,0.03,393,2388,100.0,38.74,23.2229,642.664,642.04,1.0199999999999818
6,79,105,119.0,106.39073280423278,12.609267195767217,12.609267195767217,3,LOWER PRIORITY,0.002,0.0001,100.0,518.67,642.15,1590.83,1401.59,14.62,21.61,553.58,2388.09,9057.1,1.3,47.46,521.39,2388.1,8135.54,8.447,0.03,392,2388,100.0,38.81,23.3018,642.578,643.06,-0.9099999999999682
6,80,105,118.0,109.60158116883113,8.398418831168868,8.398418831168868,3,LOWER PRIORITY,-0.0012,0.0002,100.0,518.67,642.93,1596.73,1418.48,14.62,21.61,554.11,2388.08,9053.69,1.3,47.58,521.24,2388.11,8134.51,8.4397,0.03,393,2388,100.0,38.8,23.2501,642.64,642.15,0.7799999999999727
6,81,105,117.0,106.74608597883592,10.253914021164078,10.253914021164078,3,LOWER PRIORITY,0.0046,0.0003,100.0,518.67,642.59,1577.57,1406.42,14.62,21.61,553.43,2388.09,9059.78,1.3,47.47,521.51,2388.09,8134.3,8.4234,0.03,393,2388,100.0,38.93,23.4005,642.554,642.93,-0.33999999999991815
6,82,105,116.0,121.77736507936511,-5.7773650793651115,5.7773650793651115,3,LOWER PRIORITY,-0.0034,0.0,100.0,518.67,642.88,1589.58,1404.85,14.62,21.61,552.75,2388.1,9058.71,1.3,47.42,522.03,2388.14,8134.67,8.4462,0.03,393,2388,100.0,38.85,23.2889,642.722,642.59,0.2899999999999636
6,83,105,115.0,123.40288624338622,-8.40288624338622,8.40288624338622,3,LOWER PRIORITY,0.0017,-0.0003,100.0,518.67,642.94,1589.36,1412.88,14.62,21.61,553.4,2388.14,9051.94,1.3,47.47,521.12,2388.14,8131.06,8.3982,0.03,394,2388,100.0,38.92,23.3146,642.6980000000001,642.88,0.06000000000005912
6,84,105,114.0,115.89351190476188,-1.8935119047618798,1.8935119047618798,3,LOWER PRIORITY,-0.0009,0.0004,100.0,518.67,642.62,1584.01,1408.34,14.62,21.61,553.82,2388.09,9046.97,1.3,47.39,521.36,2388.02,8139.12,8.4195,0.03,393,2388,100.0,38.77,23.272,642.792,642.94,-0.32000000000005
6,85,105,113.0,115.94434126984122,-2.9443412698412175,2.9443412698412175,3,LOWER PRIORITY,-0.001,0.0003,100.0,518.67,642.68,1586.6,1410.68,14.62,21.61,553.17,2388.08,9054.19,1.3,47.63,521.45,2388.07,8136.56,8.4592,0.03,393,2388,100.0,38.74,23.2667,642.742,642.62,0.05999999999994543
6,86,105,112.0,124.33197330447337,-12.331973304473365,12.331973304473365,3,LOWER PRIORITY,-0.0029,-0.0001,100.0,518.67,643.13,1591.13,1406.25,14.62,21.61,552.9,2388.15,9052.84,1.3,47.46,521.62,2388.07,8131.83,8.4542,0.03,394,2388,100.0,38.98,23.2862,642.85,642.68,0.4500000000000455
6,87,105,111.0,114.67310317460314,-3.673103174603142,3.673103174603142,3,LOWER PRIORITY,-0.0026,0.0005,100.0,518.67,642.4,1586.38,1409.82,14.62,21.61,553.91,2388.07,9048.49,1.3,47.61,521.82,2388.11,8137.22,8.4533,0.03,394,2388,100.0,38.9,23.3472,642.754,643.13,-0.7300000000000182
6,88,105,110.0,107.63658068783069,2.363419312169313,2.363419312169313,3,LOWER PRIORITY,0.0011,-0.0005,100.0,518.67,642.39,1592.67,1415.76,14.62,21.61,553.18,2388.12,9059.83,1.3,47.56,521.3,2388.07,8131.43,8.4262,0.03,393,2388,100.0,39.01,23.3342,642.644,642.4,-0.009999999999990905
6,89,105,109.0,119.55836904761902,-10.558369047619024,10.558369047619024,3,LOWER PRIORITY,-0.0005,0.0004,100.0,518.67,642.72,1591.77,1407.33,14.62,21.61,552.48,2388.1,9045.81,1.3,47.55,521.55,2388.14,8134.78,8.4325,0.03,394,2388,100.0,38.83,23.3085,642.664,642.39,0.3300000000000409
6,90,105,108.0,115.86174603174608,-7.86174603174608,7.86174603174608,3,LOWER PRIORITY,-0.0013,0.0003,100.0,518.67,643.06,1589.5,1409.84,14.62,21.61,553.26,2388.11,9048.47,1.3,47.37,521.1,2388.12,8132.25,8.4021,0.03,392,2388,100.0,38.85,23.3435,642.74,642.72,0.33999999999991815
6,91,105,107.0,113.83898809523812,-6.838988095238122,6.838988095238122,3,LOWER PRIORITY,0.0015,-0.0001,100.0,518.67,642.48,1586.62,1406.83,14.62,21.61,553.5,2388.08,9051.06,1.3,47.48,521.16,2388.12,8132.67,8.4388,0.03,393,2388,100.0,38.79,23.3466,642.61,643.06,-0.5799999999999272
6,92,105,106.0,110.93064285714286,-4.930642857142857,4.930642857142857,3,LOWER PRIORITY,-0.0022,-0.0005,100.0,518.67,642.67,1598.35,1409.61,14.62,21.61,553.55,2388.14,9052.48,1.3,47.59,521.46,2388.09,8128.9,8.4391,0.03,392,2388,100.0,38.82,23.249,642.664,642.48,0.18999999999994088
6,93,105,105.0,111.95391005291008,-6.953910052910075,6.953910052910075,3,LOWER PRIORITY,0.0024,0.0001,100.0,518.67,642.74,1592.38,1411.24,14.62,21.61,553.65,2388.09,9048.85,1.3,47.6,521.44,2388.05,8130.7,8.4161,0.03,392,2388,100.0,38.71,23.4072,642.734,642.67,0.07000000000005002
6,94,105,104.0,115.15636507936509,-11.156365079365088,11.156365079365088,3,LOWER PRIORITY,0.003,0.0005,100.0,518.67,642.41,1594.83,1408.5,14.62,21.61,552.8,2388.08,9053.16,1.3,47.37,521.72,2388.09,8132.83,8.4583,0.03,391,2388,100.0,38.89,23.3559,642.6719999999999,642.74,-0.3300000000000409
6,95,105,103.0,105.05106349206348,-2.051063492063477,2.051063492063477,3,LOWER PRIORITY,-0.001,0.0003,100.0,518.67,642.48,1583.08,1411.22,14.62,21.61,553.64,2388.11,9056.21,1.3,47.65,521.36,2388.16,8131.67,8.4128,0.03,394,2388,100.0,38.59,23.3604,642.5559999999999,642.41,0.07000000000005002
6,96,105,102.0,99.14551190476186,2.854488095238139,2.854488095238139,3,LOWER PRIORITY,0.0014,-0.0002,100.0,518.67,642.68,1592.1,1407.44,14.62,21.61,552.5,2388.12,9053.8,1.3,47.54,520.73,2388.13,8133.13,8.4092,0.03,395,2388,100.0,38.7,23.2917,642.5959999999999,642.48,0.1999999999999318
6,97,105,101.0,113.7086031746032,-12.708603174603198,12.708603174603198,3,LOWER PRIORITY,0.0042,-0.0001,100.0,518.67,642.39,1585.14,1408.46,14.62,21.61,553.86,2388.09,9046.4,1.3,47.34,522.07,2388.14,8135.16,8.4458,0.03,393,2388,100.0,38.87,23.3253,642.54,642.68,-0.2899999999999636
6,98,105,100.0,105.56109523809522,-5.56109523809522,5.56109523809522,3,LOWER PRIORITY,-0.0048,0.0004,100.0,518.67,642.7,1593.11,1405.7,14.62,21.61,553.38,2388.13,9052.52,1.3,47.5,521.19,2388.13,8132.06,8.4475,0.03,394,2388,100.0,38.91,23.2664,642.5319999999999,642.39,0.3100000000000591
6,99,105,99.0,104.41521825396826,-5.415218253968263,5.415218253968263,3,LOWER PRIORITY,0.0023,0.0003,100.0,518.67,642.54,1591.29,1406.24,14.62,21.61,553.27,2388.12,9048.72,1.3,47.42,521.39,2388.11,8132.17,8.4566,0.03,393,2388,100.0,38.93,23.2277,642.558,642.7,-0.16000000000008185
6,100,105,98.0,106.3456243386244,-8.345624338624404,8.345624338624404,3,LOWER PRIORITY,0.0002,-0.0005,100.0,518.67,642.8,1583.26,1413.5,14.62,21.61,553.09,2388.1,9048.83,1.3,47.6,521.17,2388.15,8132.47,8.4199,0.03,393,2388,100.0,38.9,23.2088,642.6220000000001,642.54,0.2599999999999909
6,101,105,97.0,100.26926322751326,-3.269263227513264,3.269263227513264,3,LOWER PRIORITY,0.0028,-0.0004,100.0,518.67,643.01,1590.03,1405.53,14.62,21.61,553.37,2388.18,9051.11,1.3,47.57,521.32,2388.14,8134.57,8.4427,0.03,392,2388,100.0,38.76,23.2973,642.688,642.8,0.21000000000003638
6,102,105,96.0,101.50927513227515,-5.50927513227515,5.50927513227515,3,LOWER PRIORITY,0.003,0.0,100.0,518.67,642.8,1591.53,1406.26,14.62,21.61,553.36,2388.14,9049.82,1.3,47.6,521.48,2388.1,8131.17,8.4443,0.03,393,2388,100.0,38.63,23.1901,642.77,643.01,-0.21000000000003638
6,103,105,95.0,102.25895767195765,-7.258957671957646,7.258957671957646,3,LOWER PRIORITY,0.0029,0.0001,100.0,518.67,642.0,1587.59,1405.06,14.62,21.61,553.1,2388.16,9052.97,1.3,47.43,521.5,2388.08,8127.58,8.4504,0.03,393,2388,100.0,38.62,23.2373,642.63,642.8,-0.7999999999999545
6,104,105,94.0,103.46331613756621,-9.46331613756621,9.46331613756621,3,LOWER PRIORITY,0.0003,-0.0002,100.0,518.67,642.07,1588.58,1408.88,14.62,21.61,552.89,2388.11,9052.58,1.3,47.47,521.05,2388.11,8131.35,8.4611,0.03,393,2388,100.0,38.95,23.3712,642.5360000000001,642.0,0.07000000000005002
6,105,105,93.0,93.06546296296295,-0.06546296296295395,0.06546296296295395,3,LOWER PRIORITY,0.0076,-0.0003,100.0,518.67,643.05,1586.94,1404.49,14.62,21.61,553.73,2388.14,9055.83,1.3,47.51,521.56,2388.15,8139.02,8.4452,0.03,393,2388,100.0,38.91,23.3269,642.586,642.07,0.9799999999999045
7,1,160,250.0,197.545291005291,52.454708994708994,52.454708994708994,3,LOWER PRIORITY,0.0018,0.0002,100.0,518.67,642.61,1587.18,1399.82,14.62,21.61,554.58,2387.96,9062.5,1.3,47.19,521.87,2388.03,8144.16,8.4147,0.03,391,2388,100.0,39.04,23.3756,642.61,642.61,0.0
7,2,160,249.0,218.33167195767194,30.668328042328056,30.668328042328056,3,LOWER PRIORITY,-0.0004,0.0,100.0,518.67,642.09,1578.49,1400.3,14.62,21.61,554.06,2388.03,9059.66,1.3,47.22,522.48,2388.0,8138.54,8.3694,0.03,391,2388,100.0,39.19,23.4363,642.35,642.61,-0.5199999999999818
7,3,160,248.0,218.1796851851851,29.820314814814907,29.820314814814907,3,LOWER PRIORITY,-0.0021,-0.0003,100.0,518.67,642.04,1577.27,1395.02,14.62,21.61,554.63,2388.02,9054.92,1.3,46.94,522.79,2388.02,8137.55,8.3914,0.03,393,2388,100.0,38.99,23.3413,642.2466666666667,642.09,-0.05000000000006821
7,4,160,247.0,236.59762277537274,10.402377224627259,10.402377224627259,3,LOWER PRIORITY,-0.0029,-0.0001,100.0,518.67,642.12,1575.94,1403.27,14.62,21.61,555.16,2387.99,9050.36,1.3,47.35,522.2,2388.0,8133.38,8.3844,0.03,392,2388,100.0,39.07,23.3753,642.215,642.04,0.08000000000004093
7,5,160,246.0,211.6582367724867,34.3417632275133,34.3417632275133,3,LOWER PRIORITY,0.003,-0.0001,100.0,518.67,642.07,1584.32,1402.06,14.62,21.6,554.34,2388.05,9058.72,1.3,47.23,522.08,2388.01,8145.54,8.4168,0.03,393,2388,100.0,39.02,23.4244,642.186,642.12,-0.049999999999954525
7,6,160,245.0,217.6236203703704,27.37637962962961,27.37637962962961,3,LOWER PRIORITY,-0.0007,-0.0001,100.0,518.67,641.65,1585.65,1396.34,14.62,21.61,554.08,2388.05,9052.01,1.3,47.07,522.5,2387.96,8136.26,8.4226,0.03,391,2388,100.0,39.04,23.3983,641.9939999999999,642.07,-0.42000000000007276
7,7,160,244.0,232.33922619047624,11.66077380952376,11.66077380952376,3,LOWER PRIORITY,0.0002,0.0002,100.0,518.67,642.24,1578.19,1392.9,14.62,21.61,554.83,2388.01,9054.57,1.3,47.27,522.09,2388.07,8136.81,8.3876,0.03,390,2388,100.0,39.28,23.3838,642.0240000000001,641.65,0.5900000000000318
7,8,160,243.0,208.01267063492065,34.98732936507935,34.98732936507935,3,LOWER PRIORITY,-0.0002,-0.0001,100.0,518.67,642.26,1581.56,1401.18,14.62,21.61,554.62,2388.0,9062.13,1.3,47.28,522.45,2388.03,8139.34,8.3954,0.03,391,2388,100.0,38.99,23.3395,642.068,642.24,0.01999999999998181
7,9,160,242.0,213.11160978835989,28.888390211640115,28.888390211640115,3,LOWER PRIORITY,0.0043,0.0001,100.0,518.67,642.24,1579.13,1394.7,14.62,21.61,553.68,2388.08,9061.49,1.3,47.2,522.56,2388.03,8139.07,8.3963,0.03,393,2388,100.0,38.95,23.3935,642.092,642.26,-0.01999999999998181
7,10,160,241.0,224.39755555555564,16.60244444444436,16.60244444444436,3,LOWER PRIORITY,0.0009,-0.0003,100.0,518.67,642.16,1579.17,1401.72,14.62,21.61,554.29,2388.02,9058.9,1.3,47.04,522.15,2388.03,8138.71,8.4163,0.03,392,2388,100.0,38.97,23.4375,642.11,642.24,-0.08000000000004093
7,11,160,240.0,212.74584391534393,27.254156084656074,27.254156084656074,3,LOWER PRIORITY,0.0,-0.0004,100.0,518.67,642.43,1589.29,1393.1,14.62,21.61,554.55,2388.01,9061.7,1.3,47.26,522.42,2388.01,8146.65,8.392,0.03,392,2388,100.0,39.13,23.2848,642.266,642.16,0.2699999999999818
7,12,160,239.0,206.939123015873,32.06087698412699,32.06087698412699,3,LOWER PRIORITY,0.0048,-0.0001,100.0,518.67,641.94,1572.37,1398.7,14.62,21.61,554.8,2388.01,9057.32,1.3,47.07,522.73,2388.01,8144.75,8.4224,0.03,391,2388,100.0,39.06,23.4448,642.2059999999999,642.43,-0.4899999999998954
7,13,160,238.0,204.32371236171232,33.676287638287675,33.676287638287675,3,LOWER PRIORITY,-0.0004,-0.0005,100.0,518.67,642.0,1585.94,1400.12,14.62,21.61,554.48,2388.03,9045.65,1.3,47.25,522.03,2388.01,8135.4,8.353,0.03,392,2388,100.0,39.01,23.3503,642.154,641.94,0.05999999999994543
7,14,160,237.0,219.58030555555558,17.419694444444417,17.419694444444417,3,LOWER PRIORITY,0.0009,-0.0003,100.0,518.67,641.7,1581.51,1403.54,14.62,21.61,553.76,2388.04,9059.89,1.3,47.21,522.2,2388.02,8135.55,8.3988,0.03,390,2388,100.0,39.19,23.3649,642.046,642.0,-0.2999999999999545
7,15,160,236.0,207.84479822029826,28.15520177970174,28.15520177970174,3,LOWER PRIORITY,-0.004,0.0001,100.0,518.67,642.47,1578.13,1389.95,14.62,21.61,554.36,2388.0,9059.65,1.3,47.21,522.48,2388.02,8139.26,8.3816,0.03,392,2388,100.0,38.93,23.5052,642.108,641.7,0.7699999999999818
7,16,160,235.0,208.71715079365086,26.28284920634914,26.28284920634914,3,LOWER PRIORITY,-0.0044,-0.0002,100.0,518.67,642.02,1584.71,1393.76,14.62,21.61,554.91,2388.02,9059.78,1.3,47.37,522.6,2388.02,8142.56,8.4474,0.03,392,2388,100.0,38.91,23.4165,642.0260000000001,642.47,-0.4500000000000455
7,17,160,234.0,193.55694576719574,40.44305423280426,40.44305423280426,3,LOWER PRIORITY,-0.0025,0.0001,100.0,518.67,642.29,1585.05,1396.23,14.62,21.61,554.28,2387.94,9051.83,1.3,47.19,522.3,2388.02,8139.42,8.4248,0.03,392,2388,100.0,38.93,23.3879,642.096,642.02,0.2699999999999818
7,18,160,233.0,216.5128359788361,16.487164021163892,16.487164021163892,3,LOWER PRIORITY,-0.0033,-0.0003,100.0,518.67,641.84,1579.68,1392.6,14.62,21.61,554.7,2388.05,9054.67,1.3,47.12,522.57,2388.05,8138.04,8.408,0.03,390,2388,100.0,39.01,23.5749,642.0640000000001,642.29,-0.4499999999999318
7,19,160,232.0,198.59819841269837,33.401801587301634,33.401801587301634,3,LOWER PRIORITY,0.0008,-0.0,100.0,518.67,642.29,1583.63,1396.62,14.62,21.61,554.17,2388.03,9061.62,1.3,47.23,522.66,2387.98,8145.9,8.4182,0.03,391,2388,100.0,39.15,23.4209,642.182,641.84,0.4499999999999318
7,20,160,231.0,216.06666402116412,14.933335978835885,14.933335978835885,3,LOWER PRIORITY,0.0011,-0.0002,100.0,518.67,641.57,1586.02,1390.45,14.62,21.6,554.87,2387.98,9065.04,1.3,47.06,522.91,2387.98,8137.62,8.4137,0.03,393,2388,100.0,38.98,23.4491,642.0020000000001,642.29,-0.7199999999999136
